"","year","week","UF","status_sars","n_sars","min_sars","max_sars","cases","deaths","status_flu","n_flu","min_flu","max_flu"
"179",2009,7,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"180",2009,7,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"181",2009,7,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"182",2009,7,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"183",2009,7,"Pará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"184",2009,7,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"185",2009,7,"Paraná","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"186",2009,7,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"187",2009,7,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"188",2009,7,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"189",2009,7,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"190",2009,7,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"191",2009,7,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"192",2009,7,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"193",2009,7,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"194",2009,7,"São Paulo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"195",2009,7,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"196",2009,7,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"197",2009,8,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"198",2009,8,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"199",2009,8,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"200",2009,8,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"201",2009,8,"Bahia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"202",2009,8,"Brasil","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"203",2009,8,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"204",2009,8,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"205",2009,8,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"206",2009,8,"Goiás","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"207",2009,8,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"208",2009,8,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"209",2009,8,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"210",2009,8,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"211",2009,8,"Pará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"212",2009,8,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"213",2009,8,"Paraná","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"214",2009,8,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"215",2009,8,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"216",2009,8,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"217",2009,8,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"218",2009,8,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"219",2009,8,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"220",2009,8,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"221",2009,8,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"222",2009,8,"São Paulo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"223",2009,8,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"224",2009,8,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"225",2009,9,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"226",2009,9,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"227",2009,9,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"228",2009,9,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"229",2009,9,"Bahia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"230",2009,9,"Brasil","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"231",2009,9,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"232",2009,9,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"233",2009,9,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"234",2009,9,"Goiás","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"235",2009,9,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"236",2009,9,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"237",2009,9,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"238",2009,9,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"239",2009,9,"Pará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"240",2009,9,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"241",2009,9,"Paraná","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"242",2009,9,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"243",2009,9,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"244",2009,9,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"245",2009,9,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"246",2009,9,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"247",2009,9,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"248",2009,9,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"249",2009,9,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"250",2009,9,"São Paulo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"251",2009,9,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"252",2009,9,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"253",2009,10,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"254",2009,10,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"255",2009,10,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"256",2009,10,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"257",2009,10,"Bahia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"258",2009,10,"Brasil","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"259",2009,10,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"260",2009,10,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"261",2009,10,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"262",2009,10,"Goiás","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"263",2009,10,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"264",2009,10,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"265",2009,10,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"266",2009,10,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"267",2009,10,"Pará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"268",2009,10,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"269",2009,10,"Paraná","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"270",2009,10,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"271",2009,10,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"272",2009,10,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"273",2009,10,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"274",2009,10,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"275",2009,10,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"276",2009,10,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"277",2009,10,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"278",2009,10,"São Paulo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"279",2009,10,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"280",2009,10,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"281",2009,11,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"282",2009,11,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"283",2009,11,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"284",2009,11,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"285",2009,11,"Bahia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"286",2009,11,"Brasil","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"287",2009,11,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"288",2009,11,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"289",2009,11,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"290",2009,11,"Goiás","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"291",2009,11,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"292",2009,11,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"293",2009,11,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"294",2009,11,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"295",2009,11,"Pará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"296",2009,11,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"297",2009,11,"Paraná","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"298",2009,11,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"299",2009,11,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"300",2009,11,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"301",2009,11,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"302",2009,11,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"303",2009,11,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"304",2009,11,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"305",2009,11,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"306",2009,11,"São Paulo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"307",2009,11,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"308",2009,11,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"309",2009,12,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"310",2009,12,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"311",2009,12,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"312",2009,12,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"313",2009,12,"Bahia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
