"","UF","status","n","year","week","min","max"
"7372","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7373","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7374","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7375","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7376","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7377","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7378","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","2",2014,4,"2","2"
"7379","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","1",2014,4,"1","1"
"7380","Paraná","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7381","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7382","Pará","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7383","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7384","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7385","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7386","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7387","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7388","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7389","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7390","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7391","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7392","São Paulo","Dado estável. Sujeito a pequenas alterações.","3",2014,4,"3","3"
"7393","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2014,4,"0","0"
"7394","Acre","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7395","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7396","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7397","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7398","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7399","Brasil","Dado estável. Sujeito a pequenas alterações.","4",2014,5,"4","4"
"7400","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7401","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7402","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7403","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7404","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7405","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7406","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7407","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7408","Paraná","Dado estável. Sujeito a pequenas alterações.","1",2014,5,"1","1"
"7409","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7410","Pará","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7411","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7412","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7413","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7414","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7415","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7416","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7417","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7418","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7419","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7420","São Paulo","Dado estável. Sujeito a pequenas alterações.","3",2014,5,"3","3"
"7421","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2014,5,"0","0"
"7422","Acre","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7423","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7424","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7425","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7426","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7427","Brasil","Dado estável. Sujeito a pequenas alterações.","5",2014,6,"5","5"
"7428","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7429","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7430","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7431","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7432","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7433","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7434","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7435","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7436","Paraná","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7437","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7438","Pará","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7439","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7440","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7441","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7442","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","1",2014,6,"1","1"
"7443","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7444","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7445","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7446","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7447","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7448","São Paulo","Dado estável. Sujeito a pequenas alterações.","4",2014,6,"4","4"
"7449","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2014,6,"0","0"
"7450","Acre","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7451","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7452","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7453","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7454","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7455","Brasil","Dado estável. Sujeito a pequenas alterações.","4",2014,7,"4","4"
"7456","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7457","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7458","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7459","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7460","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7461","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7462","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","1",2014,7,"1","1"
"7463","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7464","Paraná","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7465","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7466","Pará","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7467","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7468","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7469","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7470","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7471","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7472","Rondônia","Dado estável. Sujeito a pequenas alterações.","1",2014,7,"1","1"
"7473","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7474","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7475","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7476","São Paulo","Dado estável. Sujeito a pequenas alterações.","2",2014,7,"2","2"
"7477","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2014,7,"0","0"
"7478","Acre","Dado estável. Sujeito a pequenas alterações.","1",2014,8,"1","1"
"7479","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2014,8,"0","0"
"7480","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2014,8,"0","0"
"7481","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2014,8,"0","0"
"7482","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2014,8,"0","0"
"7483","Brasil","Dado estável. Sujeito a pequenas alterações.","11",2014,8,"11","11"
"7484","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2014,8,"0","0"
"7485","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2014,8,"0","0"
"7486","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2014,8,"0","0"
"7487","Goiás","Dado estável. Sujeito a pequenas alterações.","2",2014,8,"2","2"
