"","UF","status","n","year","week","min","max"
"11223","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","11",2016,37,"11","11"
"11224","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,37,"0","0"
"11225","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2016,37,"0","0"
"11226","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","24",2016,37,"24","24"
"11227","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2016,37,"0","0"
"11228","São Paulo","Dado estável. Sujeito a pequenas alterações.","68",2016,37,"68","68"
"11229","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2016,37,"0","0"
"11230","Acre","Dado estável. Sujeito a pequenas alterações.","4",2016,38,"4","4"
"11231","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2016,38,"0","0"
"11232","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,38,"0","0"
"11233","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2016,38,"0","0"
"11234","Bahia","Dado estável. Sujeito a pequenas alterações.","3",2016,38,"3","3"
"11235","Brasil","Dado estável. Sujeito a pequenas alterações.","332",2016,38,"332","332"
"11236","Ceará","Dado estável. Sujeito a pequenas alterações.","3",2016,38,"3","3"
"11237","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","4",2016,38,"4","4"
"11238","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2016,38,"1","1"
"11239","Goiás","Dado estável. Sujeito a pequenas alterações.","3",2016,38,"3","3"
"11240","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2016,38,"0","0"
"11241","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2016,38,"0","0"
"11242","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","7",2016,38,"7","7"
"11243","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","29",2016,38,"29","29"
"11244","Paraná","Dado estável. Sujeito a pequenas alterações.","68",2016,38,"68","68"
"11245","Paraíba","Dado estável. Sujeito a pequenas alterações.","2",2016,38,"2","2"
"11246","Pará","Dado estável. Sujeito a pequenas alterações.","13",2016,38,"13","13"
"11247","Pernambuco","Dado estável. Sujeito a pequenas alterações.","15",2016,38,"15","15"
"11248","Piauí","Dado estável. Sujeito a pequenas alterações.","2",2016,38,"2","2"
"11249","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","2",2016,38,"2","2"
"11250","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","70",2016,38,"70","70"
"11251","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","11",2016,38,"11","11"
"11252","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,38,"0","0"
"11253","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2016,38,"0","0"
"11254","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","23",2016,38,"23","23"
"11255","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2016,38,"0","0"
"11256","São Paulo","Dado estável. Sujeito a pequenas alterações.","70",2016,38,"70","70"
"11257","Tocantins","Dado estável. Sujeito a pequenas alterações.","2",2016,38,"2","2"
"11258","Acre","Dado estável. Sujeito a pequenas alterações.","4",2016,39,"4","4"
"11259","Alagoas","Dado estável. Sujeito a pequenas alterações.","1",2016,39,"1","1"
"11260","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,39,"0","0"
"11261","Amazonas","Dado estável. Sujeito a pequenas alterações.","1",2016,39,"1","1"
"11262","Bahia","Dado estável. Sujeito a pequenas alterações.","6",2016,39,"6","6"
"11263","Brasil","Dado estável. Sujeito a pequenas alterações.","323",2016,39,"323","323"
"11264","Ceará","Dado estável. Sujeito a pequenas alterações.","1",2016,39,"1","1"
"11265","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","8",2016,39,"8","8"
"11266","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","2",2016,39,"2","2"
"11267","Goiás","Dado estável. Sujeito a pequenas alterações.","9",2016,39,"9","9"
"11268","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2016,39,"0","0"
"11269","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","1",2016,39,"1","1"
"11270","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","3",2016,39,"3","3"
"11271","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","23",2016,39,"23","23"
"11272","Paraná","Dado estável. Sujeito a pequenas alterações.","66",2016,39,"66","66"
"11273","Paraíba","Dado estável. Sujeito a pequenas alterações.","1",2016,39,"1","1"
"11274","Pará","Dado estável. Sujeito a pequenas alterações.","9",2016,39,"9","9"
"11275","Pernambuco","Dado estável. Sujeito a pequenas alterações.","22",2016,39,"22","22"
"11276","Piauí","Dado estável. Sujeito a pequenas alterações.","3",2016,39,"3","3"
"11277","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2016,39,"0","0"
"11278","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","70",2016,39,"70","70"
"11279","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","5",2016,39,"5","5"
"11280","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,39,"0","0"
"11281","Roraima","Dado estável. Sujeito a pequenas alterações.","1",2016,39,"1","1"
"11282","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","14",2016,39,"14","14"
"11283","Sergipe","Dado estável. Sujeito a pequenas alterações.","1",2016,39,"1","1"
"11284","São Paulo","Dado estável. Sujeito a pequenas alterações.","72",2016,39,"72","72"
"11285","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2016,39,"0","0"
"11286","Acre","Dado estável. Sujeito a pequenas alterações.","7",2016,40,"7","7"
"11287","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2016,40,"0","0"
"11288","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,40,"0","0"
"11289","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2016,40,"0","0"
"11290","Bahia","Dado estável. Sujeito a pequenas alterações.","6",2016,40,"6","6"
"11291","Brasil","Dado estável. Sujeito a pequenas alterações.","306",2016,40,"306","306"
"11292","Ceará","Dado estável. Sujeito a pequenas alterações.","4",2016,40,"4","4"
"11293","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","7",2016,40,"7","7"
"11294","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","2",2016,40,"2","2"
"11295","Goiás","Dado estável. Sujeito a pequenas alterações.","4",2016,40,"4","4"
"11296","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2016,40,"0","0"
"11297","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2016,40,"0","0"
"11298","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","7",2016,40,"7","7"
"11299","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","16",2016,40,"16","16"
"11300","Paraná","Dado estável. Sujeito a pequenas alterações.","48",2016,40,"48","48"
"11301","Paraíba","Dado estável. Sujeito a pequenas alterações.","3",2016,40,"3","3"
"11302","Pará","Dado estável. Sujeito a pequenas alterações.","20",2016,40,"20","20"
"11303","Pernambuco","Dado estável. Sujeito a pequenas alterações.","16",2016,40,"16","16"
"11304","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2016,40,"0","0"
"11305","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","5",2016,40,"5","5"
"11306","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","54",2016,40,"54","54"
"11307","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","3",2016,40,"3","3"
"11308","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,40,"0","0"
"11309","Roraima","Dado estável. Sujeito a pequenas alterações.","1",2016,40,"1","1"
"11310","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","21",2016,40,"21","21"
"11311","Sergipe","Dado estável. Sujeito a pequenas alterações.","2",2016,40,"2","2"
"11312","São Paulo","Dado estável. Sujeito a pequenas alterações.","79",2016,40,"79","79"
"11313","Tocantins","Dado estável. Sujeito a pequenas alterações.","1",2016,40,"1","1"
"11314","Acre","Dado estável. Sujeito a pequenas alterações.","1",2016,41,"1","1"
"11315","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2016,41,"0","0"
"11316","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,41,"0","0"
"11317","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2016,41,"0","0"
"11318","Bahia","Dado estável. Sujeito a pequenas alterações.","9",2016,41,"9","9"
"11319","Brasil","Dado estável. Sujeito a pequenas alterações.","278",2016,41,"278","278"
"11320","Ceará","Dado estável. Sujeito a pequenas alterações.","1",2016,41,"1","1"
"11321","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","8",2016,41,"8","8"
"11322","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2016,41,"1","1"
"11323","Goiás","Dado estável. Sujeito a pequenas alterações.","4",2016,41,"4","4"
"11324","Maranhão","Dado estável. Sujeito a pequenas alterações.","2",2016,41,"2","2"
"11325","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2016,41,"0","0"
"11326","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","4",2016,41,"4","4"
"11327","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","29",2016,41,"29","29"
"11328","Paraná","Dado estável. Sujeito a pequenas alterações.","48",2016,41,"48","48"
"11329","Paraíba","Dado estável. Sujeito a pequenas alterações.","2",2016,41,"2","2"
"11330","Pará","Dado estável. Sujeito a pequenas alterações.","6",2016,41,"6","6"
"11331","Pernambuco","Dado estável. Sujeito a pequenas alterações.","12",2016,41,"12","12"
"11332","Piauí","Dado estável. Sujeito a pequenas alterações.","1",2016,41,"1","1"
"11333","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","2",2016,41,"2","2"
"11334","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","51",2016,41,"51","51"
"11335","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","7",2016,41,"7","7"
"11336","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,41,"0","0"
"11337","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2016,41,"0","0"
"11338","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","16",2016,41,"16","16"
"11339","Sergipe","Dado estável. Sujeito a pequenas alterações.","2",2016,41,"2","2"
"11340","São Paulo","Dado estável. Sujeito a pequenas alterações.","71",2016,41,"71","71"
"11341","Tocantins","Dado estável. Sujeito a pequenas alterações.","1",2016,41,"1","1"
"11342","Acre","Dado estável. Sujeito a pequenas alterações.","10",2016,42,"10","10"
"11343","Alagoas","Dado estável. Sujeito a pequenas alterações.","2",2016,42,"2","2"
"11344","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,42,"0","0"
"11345","Amazonas","Dado estável. Sujeito a pequenas alterações.","1",2016,42,"1","1"
"11346","Bahia","Dado estável. Sujeito a pequenas alterações.","8",2016,42,"8","8"
"11347","Brasil","Dado estável. Sujeito a pequenas alterações.","279",2016,42,"279","279"
"11348","Ceará","Dado estável. Sujeito a pequenas alterações.","1",2016,42,"1","1"
"11349","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","8",2016,42,"8","8"
"11350","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2016,42,"1","1"
"11351","Goiás","Dado estável. Sujeito a pequenas alterações.","9",2016,42,"9","9"
"11352","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2016,42,"0","0"
"11353","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","1",2016,42,"1","1"
"11354","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","2",2016,42,"2","2"
"11355","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","24",2016,42,"24","24"
"11356","Paraná","Dado estável. Sujeito a pequenas alterações.","50",2016,42,"50","50"
"11357","Paraíba","Dado estável. Sujeito a pequenas alterações.","5",2016,42,"5","5"
"11358","Pará","Dado estável. Sujeito a pequenas alterações.","10",2016,42,"10","10"
"11359","Pernambuco","Dado estável. Sujeito a pequenas alterações.","18",2016,42,"18","18"
"11360","Piauí","Dado estável. Sujeito a pequenas alterações.","5",2016,42,"5","5"
"11361","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","5",2016,42,"5","5"
"11362","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","41",2016,42,"41","41"
"11363","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","4",2016,42,"4","4"
"11364","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,42,"0","0"
"11365","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2016,42,"0","0"
"11366","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","10",2016,42,"10","10"
"11367","Sergipe","Dado estável. Sujeito a pequenas alterações.","1",2016,42,"1","1"
"11368","São Paulo","Dado estável. Sujeito a pequenas alterações.","62",2016,42,"62","62"
"11369","Tocantins","Dado estável. Sujeito a pequenas alterações.","1",2016,42,"1","1"
"11370","Acre","Dado estável. Sujeito a pequenas alterações.","5",2016,43,"5","5"
"11371","Alagoas","Dado estável. Sujeito a pequenas alterações.","1",2016,43,"1","1"
"11372","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,43,"0","0"
"11373","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2016,43,"0","0"
"11374","Bahia","Dado estável. Sujeito a pequenas alterações.","4",2016,43,"4","4"
"11375","Brasil","Dado estável. Sujeito a pequenas alterações.","240",2016,43,"240","240"
"11376","Ceará","Dado estável. Sujeito a pequenas alterações.","4",2016,43,"4","4"
"11377","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","2",2016,43,"2","2"
"11378","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2016,43,"1","1"
"11379","Goiás","Dado estável. Sujeito a pequenas alterações.","7",2016,43,"7","7"
"11380","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2016,43,"0","0"
"11381","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","1",2016,43,"1","1"
"11382","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","1",2016,43,"1","1"
"11383","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","18",2016,43,"18","18"
"11384","Paraná","Dado estável. Sujeito a pequenas alterações.","37",2016,43,"37","37"
"11385","Paraíba","Dado estável. Sujeito a pequenas alterações.","2",2016,43,"2","2"
"11386","Pará","Dado estável. Sujeito a pequenas alterações.","12",2016,43,"12","12"
"11387","Pernambuco","Dado estável. Sujeito a pequenas alterações.","28",2016,43,"28","28"
"11388","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2016,43,"0","0"
"11389","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","1",2016,43,"1","1"
"11390","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","37",2016,43,"37","37"
"11391","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","7",2016,43,"7","7"
"11392","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,43,"0","0"
"11393","Roraima","Dado estável. Sujeito a pequenas alterações.","1",2016,43,"1","1"
"11394","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","14",2016,43,"14","14"
"11395","Sergipe","Dado estável. Sujeito a pequenas alterações.","2",2016,43,"2","2"
"11396","São Paulo","Dado estável. Sujeito a pequenas alterações.","55",2016,43,"55","55"
"11397","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2016,43,"0","0"
"11398","Acre","Dado estável. Sujeito a pequenas alterações.","6",2016,44,"6","6"
"11399","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2016,44,"0","0"
"11400","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,44,"0","0"
"11401","Amazonas","Dado estável. Sujeito a pequenas alterações.","2",2016,44,"2","2"
"11402","Bahia","Dado estável. Sujeito a pequenas alterações.","2",2016,44,"2","2"
"11403","Brasil","Dado estável. Sujeito a pequenas alterações.","237",2016,44,"237","237"
"11404","Ceará","Dado estável. Sujeito a pequenas alterações.","2",2016,44,"2","2"
"11405","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","4",2016,44,"4","4"
"11406","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","2",2016,44,"2","2"
"11407","Goiás","Dado estável. Sujeito a pequenas alterações.","4",2016,44,"4","4"
"11408","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2016,44,"0","0"
"11409","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","2",2016,44,"2","2"
"11410","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","4",2016,44,"4","4"
"11411","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","18",2016,44,"18","18"
"11412","Paraná","Dado estável. Sujeito a pequenas alterações.","29",2016,44,"29","29"
"11413","Paraíba","Dado estável. Sujeito a pequenas alterações.","1",2016,44,"1","1"
"11414","Pará","Dado estável. Sujeito a pequenas alterações.","16",2016,44,"16","16"
"11415","Pernambuco","Dado estável. Sujeito a pequenas alterações.","18",2016,44,"18","18"
"11416","Piauí","Dado estável. Sujeito a pequenas alterações.","4",2016,44,"4","4"
"11417","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","2",2016,44,"2","2"
"11418","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","40",2016,44,"40","40"
"11419","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","7",2016,44,"7","7"
"11420","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,44,"0","0"
"11421","Roraima","Dado estável. Sujeito a pequenas alterações.","1",2016,44,"1","1"
"11422","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","15",2016,44,"15","15"
"11423","Sergipe","Dado estável. Sujeito a pequenas alterações.","1",2016,44,"1","1"
"11424","São Paulo","Dado estável. Sujeito a pequenas alterações.","56",2016,44,"56","56"
"11425","Tocantins","Dado estável. Sujeito a pequenas alterações.","1",2016,44,"1","1"
"11426","Acre","Dado estável. Sujeito a pequenas alterações.","4",2016,45,"4","4"
"11427","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2016,45,"0","0"
"11428","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,45,"0","0"
"11429","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2016,45,"0","0"
"11430","Bahia","Dado estável. Sujeito a pequenas alterações.","3",2016,45,"3","3"
"11431","Brasil","Dado estável. Sujeito a pequenas alterações.","207",2016,45,"207","207"
"11432","Ceará","Dado estável. Sujeito a pequenas alterações.","1",2016,45,"1","1"
"11433","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","3",2016,45,"3","3"
"11434","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","2",2016,45,"2","2"
"11435","Goiás","Dado estável. Sujeito a pequenas alterações.","8",2016,45,"8","8"
"11436","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2016,45,"0","0"
"11437","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","4",2016,45,"4","4"
"11438","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","1",2016,45,"1","1"
"11439","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","13",2016,45,"13","13"
"11440","Paraná","Dado estável. Sujeito a pequenas alterações.","35",2016,45,"35","35"
"11441","Paraíba","Dado estável. Sujeito a pequenas alterações.","1",2016,45,"1","1"
"11442","Pará","Dado estável. Sujeito a pequenas alterações.","13",2016,45,"13","13"
"11443","Pernambuco","Dado estável. Sujeito a pequenas alterações.","16",2016,45,"16","16"
"11444","Piauí","Dado estável. Sujeito a pequenas alterações.","1",2016,45,"1","1"
"11445","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","1",2016,45,"1","1"
"11446","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","33",2016,45,"33","33"
"11447","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","4",2016,45,"4","4"
"11448","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,45,"0","0"
"11449","Roraima","Dado estável. Sujeito a pequenas alterações.","2",2016,45,"2","2"
"11450","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","11",2016,45,"11","11"
"11451","Sergipe","Dado estável. Sujeito a pequenas alterações.","2",2016,45,"2","2"
"11452","São Paulo","Dado estável. Sujeito a pequenas alterações.","47",2016,45,"47","47"
"11453","Tocantins","Dado estável. Sujeito a pequenas alterações.","2",2016,45,"2","2"
"11454","Acre","Dado estável. Sujeito a pequenas alterações.","4",2016,46,"4","4"
"11455","Alagoas","Dado estável. Sujeito a pequenas alterações.","1",2016,46,"1","1"
"11456","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,46,"0","0"
"11457","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2016,46,"0","0"
"11458","Bahia","Dado estável. Sujeito a pequenas alterações.","11",2016,46,"11","11"
"11459","Brasil","Dado estável. Sujeito a pequenas alterações.","248",2016,46,"248","248"
"11460","Ceará","Dado estável. Sujeito a pequenas alterações.","4",2016,46,"4","4"
"11461","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","2",2016,46,"2","2"
"11462","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2016,46,"1","1"
"11463","Goiás","Dado estável. Sujeito a pequenas alterações.","3",2016,46,"3","3"
"11464","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2016,46,"0","0"
"11465","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","5",2016,46,"5","5"
"11466","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","6",2016,46,"6","6"
"11467","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","16",2016,46,"16","16"
"11468","Paraná","Dado estável. Sujeito a pequenas alterações.","39",2016,46,"39","39"
"11469","Paraíba","Dado estável. Sujeito a pequenas alterações.","2",2016,46,"2","2"
"11470","Pará","Dado estável. Sujeito a pequenas alterações.","7",2016,46,"7","7"
"11471","Pernambuco","Dado estável. Sujeito a pequenas alterações.","25",2016,46,"25","25"
"11472","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2016,46,"0","0"
"11473","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2016,46,"0","0"
"11474","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","36",2016,46,"36","36"
"11475","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","3",2016,46,"3","3"
"11476","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,46,"0","0"
"11477","Roraima","Dado estável. Sujeito a pequenas alterações.","1",2016,46,"1","1"
"11478","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","16",2016,46,"16","16"
"11479","Sergipe","Dado estável. Sujeito a pequenas alterações.","1",2016,46,"1","1"
"11480","São Paulo","Dado estável. Sujeito a pequenas alterações.","63",2016,46,"63","63"
"11481","Tocantins","Dado estável. Sujeito a pequenas alterações.","2",2016,46,"2","2"
"11482","Acre","Dado estável. Sujeito a pequenas alterações.","5",2016,47,"5","5"
"11483","Alagoas","Dado estável. Sujeito a pequenas alterações.","2",2016,47,"2","2"
"11484","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,47,"0","0"
"11485","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2016,47,"0","0"
"11486","Bahia","Dado estável. Sujeito a pequenas alterações.","5",2016,47,"5","5"
"11487","Brasil","Dado estável. Sujeito a pequenas alterações.","245",2016,47,"245","245"
"11488","Ceará","Dado estável. Sujeito a pequenas alterações.","3",2016,47,"3","3"
"11489","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","6",2016,47,"6","6"
"11490","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","3",2016,47,"3","3"
"11491","Goiás","Dado estável. Sujeito a pequenas alterações.","2",2016,47,"2","2"
"11492","Maranhão","Dado estável. Sujeito a pequenas alterações.","1",2016,47,"1","1"
"11493","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","1",2016,47,"1","1"
"11494","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","6",2016,47,"6","6"
"11495","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","21",2016,47,"21","21"
"11496","Paraná","Dado estável. Sujeito a pequenas alterações.","45",2016,47,"45","45"
"11497","Paraíba","Dado estável. Sujeito a pequenas alterações.","2",2016,47,"2","2"
"11498","Pará","Dado estável. Sujeito a pequenas alterações.","13",2016,47,"13","13"
"11499","Pernambuco","Dado estável. Sujeito a pequenas alterações.","20",2016,47,"20","20"
"11500","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2016,47,"0","0"
"11501","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","1",2016,47,"1","1"
"11502","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","43",2016,47,"43","43"
"11503","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","1",2016,47,"1","1"
"11504","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,47,"0","0"
"11505","Roraima","Dado estável. Sujeito a pequenas alterações.","1",2016,47,"1","1"
"11506","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","5",2016,47,"5","5"
"11507","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2016,47,"0","0"
"11508","São Paulo","Dado estável. Sujeito a pequenas alterações.","57",2016,47,"57","57"
"11509","Tocantins","Dado estável. Sujeito a pequenas alterações.","2",2016,47,"2","2"
"11510","Acre","Dado estável. Sujeito a pequenas alterações.","3",2016,48,"3","3"
"11511","Alagoas","Dado estável. Sujeito a pequenas alterações.","1",2016,48,"1","1"
"11512","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2016,48,"0","0"
"11513","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2016,48,"0","0"
"11514","Bahia","Dado estável. Sujeito a pequenas alterações.","1",2016,48,"1","1"
"11515","Brasil","Dado estável. Sujeito a pequenas alterações.","242",2016,48,"242","242"
"11516","Ceará","Dado estável. Sujeito a pequenas alterações.","4",2016,48,"4","4"
"11517","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","10",2016,48,"10","10"
"11518","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2016,48,"1","1"
"11519","Goiás","Dado estável. Sujeito a pequenas alterações.","9",2016,48,"9","9"
"11520","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2016,48,"0","0"
"11521","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","4",2016,48,"4","4"
"11522","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","5",2016,48,"5","5"
"11523","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","33",2016,48,"33","33"
"11524","Paraná","Dado estável. Sujeito a pequenas alterações.","31",2016,48,"31","31"
"11525","Paraíba","Dado estável. Sujeito a pequenas alterações.","1",2016,48,"1","1"
"11526","Pará","Dado estável. Sujeito a pequenas alterações.","10",2016,48,"10","10"
"11527","Pernambuco","Dado estável. Sujeito a pequenas alterações.","14",2016,48,"14","14"
"11528","Piauí","Dado estável. Sujeito a pequenas alterações.","1",2016,48,"1","1"
"11529","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","1",2016,48,"1","1"
"11530","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","27",2016,48,"27","27"
"11531","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","2",2016,48,"2","2"
"11532","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2016,48,"0","0"
"11533","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2016,48,"0","0"
"11534","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","12",2016,48,"12","12"
